OBJECTID,maint_id,map_id,meta_id,media_id,coord_id,care_typ_d,grnd_name,grnd_desc,narrative,area_size,area_u_d,perim,perim_u_d,project_id,user_flag,instln_id,facil_id,grid_value,coord_x,coord_y,coord_z,acc_type_d,SHAPE_Length,SHAPE_Area,Responsibility,ResponsibilityAO,GlobalID,Brigade
107,RILEY15504,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.045680946,ACR,571.8532109,FT,,,20605,,,688806.63,4330800.763,,,174.3012073,184.8642294,Troop,7011,{FF51E546-80FE-484B-A251-2DF91772AF2A},1 BDE
108,RILEY15505,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.043226532,ACR,284.9593991,FT,,,20605,,,688495.0481,4330487.115,,,86.85579855,174.9315676,Troop,7108,{3B997124-70FE-476E-A9D2-909E469081B6},1 BDE
109,RILEY15506,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.050504527,ACR,193.7098268,FT,,,20605,,,688735.289,4330729.216,,,59.04287331,204.3845714,Troop,7011,{23873DD0-1C77-4553-B143-0BCD36FA58DD},1 BDE
110,RILEY15507,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.04923015,ACR,654.3296667,FT,,,20605,,,688737.069,4330977.384,,,199.4400813,199.2273483,Troop,7054,{05793948-6E50-4A17-B81E-5C8731016F45},1 BDE
111,RILEY15508,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.055624434,ACR,238.2379942,FT,,,20605,,,688559.413,4331274.719,,,72.61508587,225.1040985,Troop,7243,{70A48130-FD1A-441D-A977-6A73076FB3F9},2 BDE
112,RILEY15510,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.019358139,ACR,232.1743001,FT,,,20605,,,688329.9429,4330230.225,,,70.7668682,78.33960998,Troop,7103,{B6EC5823-3B9A-4D8B-AC03-B96FB57C73CF},1 BDE
113,RILEY15511,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.049681519,ACR,175.4092172,FT,,,20605,,,688110.4173,4330312.527,,,53.46483633,201.0539745,Troop,8410,{83181DB8-666D-496A-8270-C356F77DF9E9},1 BDE
114,RILEY15512,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.049399071,ACR,228.5590889,FT,,,20605,,,688588.4671,4331100.995,,,69.66494963,199.9109497,Troop,7212,{1B4FC894-3A3E-463D-839A-0A6C0979DD37},1 BDE
115,RILEY15513,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.044812797,ACR,343.1380876,FT,,,20605,,,688662.7281,4331094.381,,,104.5886983,181.3509534,Troop,7212,{2E38783C-F420-4B47-9249-AF0AE5D7065B},1 BDE
116,RILEY15514,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.045814529,ACR,197.4991248,FT,,,20605,,,688533.5667,4331283.811,,,60.19785364,185.40482,Troop,7243,{96E30A8E-C672-40E9-A641-69982A229E64},2 BDE
117,RILEY15515,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.048423972,ACR,184.3393288,FT,,,20605,,,688499.9761,4331309.162,,,56.18673979,195.9648631,Troop,7245,{B20D4741-DA00-46D8-A408-B39C053DE9E6},2 BDE
118,RILEY15516,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.035810532,ACR,156.0919723,FT,,,20605,,,688613.5482,4331328.946,,,47.57692832,144.9200795,Troop,7270,{A8803E4E-B114-441E-B4A3-2733191059B5},2 BDE
119,RILEY15519,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.054045211,ACR,532.3896547,FT,,,20605,,,688712.3011,4331125.342,,,162.2726913,218.7132079,Troop,7232,{66917B88-62FE-42B1-A4E7-B2C70DD73224},1 BDE
120,RILEY15520,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.047316788,ACR,226.2516175,FT,,,20605,,,688666.8648,4330778.835,,,68.96163093,191.4842476,Troop,7011,{C7853B1C-DC2D-4E22-97FC-B7B386BC1A16},1 BDE
121,RILEY15521,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.042881304,ACR,173.5044867,FT,,,20605,,,688517.0225,4331274.069,,,52.88427331,173.5344815,Troop,7243,{C15B80D4-3FA5-4F2D-AC6D-D85AA7EC4637},2 BDE
122,RILEY15522,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.042764641,ACR,316.6666921,FT,,,20605,,,688683.6922,4331382.306,,,96.52020078,173.0623617,Troop,7410,{EF083DBF-EAFE-450F-BC62-62EFD00276DE},2 BDE
123,RILEY15523,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.042941965,ACR,172.3872262,FT,,,20605,,,688542.2858,4331270.626,,,52.54373164,173.7799685,Troop,7243,{3D1D1D66-3A5D-4BA4-9772-4C3648D429A5},2 BDE
124,RILEY15524,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.038011698,ACR,216.2405833,FT,,,20605,,,688663.413,4330785.848,,,65.91026162,153.8278841,Troop,7011,{37EAD1E9-533C-44B6-8C43-E0FFE776070C},1 BDE
125,RILEY15525,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.037911346,ACR,206.4494348,FT,,,20605,,,688584.2503,4330857.336,,,62.92591359,153.4217735,Troop,7026,{6F6DD2D2-FA05-4215-801F-27F34F981F5D},1 BDE
126,RILEY15526,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.042682629,ACR,281.6708476,FT,,,20605,,,688669.855,4331204.899,,,85.85344606,172.7304732,Troop,7232,{05B8195E-50C1-4165-88BC-AC59EF0E76B7},1 BDE
127,RILEY15527,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.045731127,ACR,214.5065914,FT,,,20605,,,688327.0517,4330400.484,,,65.38173983,185.0673068,Troop,7103,{403EBA78-CCB0-43F9-BF17-A6E60672FFF7},1 BDE
128,RILEY15529,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.040826479,ACR,291.3137909,FT,,,20605,,,688602.92,4331005.244,,,88.79262105,165.2189004,Troop,7052,{C197324C-E63F-4B40-B6B8-AFD5755C588E},1 BDE
129,RILEY15531,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.041695727,ACR,197.6597333,FT,,,20605,,,688635.1475,4330763.547,,,60.24680719,168.7366208,Troop,7006,{42E9C97C-1BC5-43DF-90D7-51E9AE198DCF},1 BDE
130,RILEY15532,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.041355523,ACR,213.790864,FT,,,20605,,,688248.5411,4330233.267,,,65.16358567,167.3598635,Troop,7103,{7680DF8E-B2BC-486A-8D8C-FBDA31378B76},1 BDE
131,RILEY15533,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.031467689,ACR,188.0661186,FT,,,20605,,,688749.7838,4330826.698,,,57.32266758,127.3452209,Troop,7011,{CB422ED8-94C1-4DC7-B02B-117756D157E7},1 BDE
132,RILEY15535,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.033551692,ACR,185.9147889,FT,,,20605,,,688559.9488,4330849.24,,,56.66694099,135.7788791,Troop,7026,{E5DC8887-CC81-44AA-8286-F94A982B0619},1 BDE
133,RILEY15536,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.035590222,ACR,152.2612252,FT,,,20605,,,688080.6338,4330314.659,,,46.40931427,144.0285182,Troop,8410,{E95B0B5E-1247-4776-8B07-6CEA9DBEC7A4},1 BDE
134,RILEY15537,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.029667367,ACR,172.4322898,FT,,,20605,,,688607.1441,4330864.937,,,52.55746703,120.0595747,Troop,7026,{551E7E2A-2B4A-4FF2-9648-66E1EE8CE1CE},1 BDE
135,RILEY15538,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.031941945,ACR,178.683973,FT,,,20605,,,688621.4072,4330978.017,,,54.46298389,129.2644643,Troop,7052,{AC0C1190-A9D5-4D0B-A36B-DA5AC9A39F12},1 BDE
136,RILEY15539,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.07204681,ACR,407.062745,FT,,,20605,,,688693.4894,4331214.632,,,124.0729728,291.5630976,Troop,7270,{47710A14-3E60-42D1-B25C-1F7F17436BD8},2 BDE
137,RILEY15540,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.03165416,ACR,181.7329975,FT,,,20605,,,688647.3249,4331078.969,,,55.39232841,128.0998412,Troop,7212,{0786A59C-B5F8-4BC5-937E-2440FEF920F3},1 BDE
138,RILEY15543,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.032941425,ACR,151.5410439,FT,,,20605,,,688502.6551,4331276.005,,,46.18980257,133.3092176,Troop,7243,{773A71DF-5488-4FA3-B5E5-088D73C6BB64},2 BDE
139,RILEY15544,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.031084541,ACR,176.9960353,FT,,,20605,,,688634.7531,4330937.563,,,53.94849947,125.7946748,Troop,7052,{D842DD64-3EAA-4D74-B7BC-CE4EEFC6B70F},1 BDE
140,RILEY15545,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.030855613,ACR,137.5292131,FT,,,20605,,,688464.8169,4330415.132,,,41.91898798,124.8682364,Troop,7108,{3F745557-7F06-4152-A43A-D26728197B71},1 BDE
141,RILEY15546,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.031892101,ACR,147.3557029,FT,,,20605,,,688576.3976,4330663.77,,,44.91410809,129.0627523,Troop,7006,{A2801CFF-85EA-4FA0-A955-69FBD47F4145},1 BDE
142,RILEY15549,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.029660381,ACR,526.0711806,FT,,,20605,,,688589.3959,4330762.326,,,160.3468165,120.0313043,Troop,7026,{A61BA8A2-671A-4066-A477-5FA306131B46},1 BDE
143,RILEY15550,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.02635732,ACR,149.8971772,FT,,,20605,,,688587.0644,4331067.155,,,45.68875099,106.6642895,Troop,,{E630FD17-36B0-481E-8340-C9E017373205},1 BDE
144,RILEY15551,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.026937011,ACR,208.8921129,FT,,,20605,,,688733.5033,4330921.105,,,63.67044335,109.0102159,Troop,7052,{C3A6F8F0-6D9B-4991-8576-1AC14D91B973},1 BDE
145,RILEY15552,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.024749371,ACR,160.3911476,FT,,,20605,,,688415.2685,4330979.812,,,48.88731955,100.157152,Troop,7305,{A7F0C19B-7A8B-45E1-B7DD-B31E864B1686},1 BDE
146,RILEY15553,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.026040198,ACR,150.1280827,FT,,,20605,,,689175.0833,4330820.622,,,45.75913114,105.3809417,Troop,7002,{6B8043B7-27DC-4570-9669-5F6BE0D5F076},1 BDE
147,RILEY15554,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.028068614,ACR,178.3114838,FT,,,20605,,,688764.8181,4330847.315,,,54.34944897,113.5896511,Troop,7034,{0CBE6DC2-FB91-4884-AA4D-0DFC8B5D6537},1 BDE
148,RILEY15556,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.023204168,ACR,140.3671389,FT,,,20605,,,688628.0739,4330957.769,,,42.78398952,93.90393438,Troop,7052,{9309C0FB-0AA2-4DB2-B086-5C1A90446F90},1 BDE
149,RILEY15557,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.020438217,ACR,132.9125891,FT,,,20605,,,688701.8836,4330896.394,,,40.51183818,82.71053135,Troop,7034,{FF5E630F-35B1-4E81-96B5-D003D18F4270},1 BDE
150,RILEY15559,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.023588956,ACR,136.5524234,FT,,,20605,,,689166.4368,4330916.656,,,41.62126191,95.46111898,Troop,7002,{B59DF528-6009-42B9-A689-32585D9B41D1},1 BDE
151,RILEY15561,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.01880611,ACR,127.7158856,FT,,,20605,,,688541.9052,4330728.341,,,38.92787977,76.10562876,Troop,7006,{09399554-E052-45A5-8464-2FCB82AC22AE},1 BDE
152,RILEY15562,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.021021713,ACR,121.9965383,FT,,,20605,,,688529.7192,4331272.344,,,37.18461925,85.07185324,Troop,7243,{5DBECD4E-7007-4F0A-B3D0-9BEED5E212EA},2 BDE
153,RILEY15563,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.0229049,ACR,151.3715063,FT,,,20605,,,688745.0163,4330837.873,,,46.13812741,92.69284233,Troop,7034,{24883C33-B686-4D3B-8961-F1C78DF7B231},1 BDE
154,RILEY15564,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.020203923,ACR,309.6795175,FT,,,20605,,,688722.8838,4331067.258,,,94.39050573,81.76237518,Troop,7212,{C9593720-8553-4D5A-838A-EA81E7D360A3},1 BDE
155,RILEY15565,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.006481369,ACR,77.63074683,FT,,,20605,,,688579.8064,4331078.547,,,23.66189896,26.22916956,Troop,,{97D592CE-CBC9-4653-8EE2-CE15FA3EED70},1 BDE
156,RILEY15567,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.019013136,ACR,159.8755866,FT,,,20605,,,688644.9468,4331097.868,,,48.73017627,76.94343238,Troop,7212,{253139DE-56B8-4ACF-B292-FC075083C5DC},1 BDE
157,RILEY15568,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.020605629,ACR,130.5847854,FT,,,20605,,,689157.4865,4330911.091,,,39.8023222,83.38802089,Troop,7002,{B9AD3A2F-D0B6-49F7-9114-315B8E44C67D},1 BDE
158,RILEY15569,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.016848316,ACR,114.7097705,FT,,,20605,,,688774.9841,4330838.198,,,34.96360797,68.18271453,Troop,7011,{19DC13A8-BFCC-48BC-BBDC-30BAB1E787B5},1 BDE
159,RILEY15572,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.018616657,ACR,120.58884,FT,,,20605,,,688647.3368,4330925.196,,,36.75555194,75.33893721,Troop,7052,{380EE861-84DD-4E35-9C8C-1F082F9AEC4E},1 BDE
160,RILEY15577,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.015534637,ACR,146.0613538,FT,,,20605,,,688751.2962,4330740.88,,,44.51958968,62.86644361,Troop,7011,{8FB348F7-5302-495F-BBD0-56B15E311874},1 BDE
161,RILEY15578,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.011343355,ACR,150.1858361,FT,,,20605,,,688640.2519,4331325.069,,,45.7767344,45.90492865,Troop,7270,{311B5CCC-8610-47BD-ADBD-BBA730373A95},2 BDE
162,RILEY15579,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.016889029,ACR,108.5231873,FT,,,20605,,,688483.885,4331246.504,,,33.07793366,68.34747369,Troop,7243,{4C2CDCF5-0603-4D10-BABF-671C80A7844A},2 BDE
163,RILEY15582,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.016271796,ACR,241.1818681,FT,,,20605,,,688721.7453,4331152.394,,,73.51238043,65.84962029,Troop,7232,{A63B2F17-4239-429B-9C4D-348F68213E86},1 BDE
164,RILEY15584,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.014152847,ACR,190.1269643,FT,,,20605,,,688760.6719,4330896.638,,,57.95081463,57.27453785,Troop,7034,{FAFD87AA-A008-47BB-9256-DCEDB36537A2},1 BDE
165,RILEY15585,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.014464711,ACR,189.4579304,FT,,,20605,,,688771.1565,4330870.394,,,57.74689269,58.53660686,Troop,7034,{62630275-27B0-407C-A901-CB77E7953934},1 BDE
166,RILEY15586,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.014862197,ACR,118.1035943,FT,,,20605,,,688617.63,4331381.521,,,35.99804754,60.14517616,Troop,7410,{676B3EAC-0224-476B-B254-52D02F840461},2 BDE
167,RILEY15587,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.013815131,ACR,95.087502,FT,,,20605,,,688531.713,4330721.24,,,28.98272858,55.90785346,Troop,7006,{776FF9E8-32A6-4F9D-A549-4967F774222A},1 BDE
168,RILEY15588,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.015955964,ACR,105.7713561,FT,,,20605,,,688574.2251,4331278.1,,,32.23917381,64.57149417,Troop,7243,{DE3D73F3-9AAA-4533-9EDA-DBCF737E9E2B},2 BDE
169,RILEY15589,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.013146877,ACR,91.91665577,FT,,,20605,,,688524.4707,4330736.463,,,28.01625271,53.20352191,Troop,7024,{097E11F6-AE07-4E1A-9CF1-E0ED32D9D0F0},1 BDE
170,RILEY15590,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.014258073,ACR,101.2149454,FT,,,20605,,,688643.0596,4330938.002,,,30.85037705,57.70037373,Troop,7052,{E0114CCE-D026-4999-ABE5-1C24998BA896},1 BDE
171,RILEY15592,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.013772181,ACR,312.8947676,FT,,,20605,,,687996.7157,4331363.03,,,95.3705159,55.73403958,Troop,,{4C9F2556-E077-4755-828C-1E42DBEA9D7E},1 BDE
172,RILEY15593,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.012661285,ACR,93.43405912,FT,,,20605,,,688615.8542,4330994.793,,,28.47875818,51.23840342,Troop,7052,{4B83C9CD-6D56-4019-AC5A-1461733914D7},1 BDE
173,RILEY15595,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.011763927,ACR,88.33418702,FT,,,20605,,,688489.4846,4330824.109,,,26.92431405,47.60692474,Troop,7024,{9C2780C7-376F-4342-AB99-BBA8EBF0C937},1 BDE
174,RILEY15596,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.012593151,ACR,91.67737331,FT,,,20605,,,688586.9202,4331081.693,,,27.94331927,50.96267547,Troop,,{723E186C-F479-434A-98C3-4B3BCEA80C7B},1 BDE
175,RILEY15597,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.012530109,ACR,90.84695173,FT,,,20605,,,688587.3778,4331052.645,,,27.69020627,50.70755079,Troop,,{FD975058-2C95-4CCC-97E0-04B2A369FF61},1 BDE
176,RILEY15600,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.01176184,ACR,88.9048881,FT,,,20605,,,688483.6922,4331291.183,,,27.09826409,47.59847668,Troop,7243,{1C6B789B-FEDF-484C-BE98-BC9D2F7C3C01},2 BDE
177,RILEY15601,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.011140671,ACR,95.71669272,FT,,,20605,,,688667.7829,4330864.962,,,29.17450629,45.08469454,Troop,7034,{16DCFB48-B5B1-4722-A901-B6259BF946A3},1 BDE
178,RILEY15602,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010273256,ACR,87.64061316,FT,,,20605,,,688614.9457,4331414.845,,,26.71291232,41.57439297,Troop,7424,{D81AD3ED-D7A9-4C71-B5B8-336A7B24DB4D},2 BDE
179,RILEY15603,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010922791,ACR,90.15705178,FT,,,20605,,,688519.1786,4331285.767,,,27.47992434,44.20296871,Troop,7243,{B3DA1C39-D02F-47C0-8A0E-C73AD773C97E},2 BDE
180,RILEY15604,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.011667945,ACR,89.75527086,FT,,,20605,,,688640.2696,4330920.957,,,27.35746127,47.2184973,Troop,7052,{B70A787A-7DC7-46EC-811C-F57A5A7B366D},1 BDE
181,RILEY15606,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.009256315,ACR,89.17390614,FT,,,20605,,,688438.5835,4330952.682,,,27.18026095,37.45897864,Troop,7050,{E83BB90F-54DA-440E-80C1-033C6A0BC1E6},1 BDE
182,RILEY15607,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.00899023,ACR,76.38554469,FT,,,20605,,,688476.1708,4330427.042,,,23.28236059,36.38216836,Troop,7108,{78EBF9DF-6487-4E70-8554-3A1D590B84DB},1 BDE
183,RILEY15608,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010598876,ACR,156.1098682,FT,,,20605,,,688720.7765,4331121.072,,,47.58238298,42.8921287,Troop,7232,{31C4A602-A7BD-4717-8B75-614DB712A00B},1 BDE
184,RILEY15609,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.011490871,ACR,91.92101831,FT,,,20605,,,688572.6893,4331231.478,,,28.01758242,46.5019044,Troop,7243,{185DCE2E-B098-4881-A297-66AA985C2456},2 BDE
185,RILEY15610,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010848648,ACR,110.1774755,FT,,,20605,,,689210.3321,4330679.441,,,33.58216168,43.90292173,Troop,7001,{73FC601F-F121-4D16-91FC-F3C3D38A4B0A},1 BDE
186,RILEY15611,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.008388788,ACR,80.75744372,FT,,,20605,,,688487.5886,4331309.639,,,24.61491807,33.94821946,Troop,7245,{E92162A7-15AE-46D4-8AFB-077B0984E2F2},2 BDE
187,RILEY15613,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010857868,ACR,84.27249237,FT,,,20605,,,688718.7787,4331042.661,,,25.68630705,43.94023221,Troop,7212,{F637E192-446D-4AAE-98E6-46158609E904},1 BDE
188,RILEY15614,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010413459,ACR,84.64860228,FT,,,20605,,,688615.512,4331364.456,,,25.80094558,42.14177235,Troop,7410,{3FA377FF-7F12-463C-A88C-34022233CC96},2 BDE
189,RILEY15615,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.008884362,ACR,78.88976931,FT,,,20605,,,688545.4807,4330844.025,,,24.04564978,35.95373555,Troop,7026,{052B5857-0A83-4D60-B4C9-E82C82B0C34C},1 BDE
190,RILEY15616,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.003056934,ACR,46.97643852,FT,,,20605,,,688579.9831,4331066.201,,,14.3184471,12.37097195,Troop,,{73A6FFEA-24A1-4FBC-8A16-77FE344A0625},1 BDE
191,RILEY15618,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.009681218,ACR,154.4921421,FT,,,20605,,,688724.0521,4331182.93,,,47.0892991,39.17849908,Troop,7232,{688F8958-15E8-4FAD-86C9-C0BEF78EBC54},1 BDE
192,RILEY15620,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.00297938,ACR,46.11806764,FT,,,20605,,,688579.6216,4331091.061,,,14.05681513,12.05712241,Troop,,{4A2632EB-7683-4A8C-8BC0-A13C0AA52F19},1 BDE
193,RILEY15623,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.008427468,ACR,75.97494917,FT,,,20605,,,688675.623,4331328.301,,,23.15721082,34.10475289,Troop,7270,{ED2CE094-180A-4159-8188-328257E17FF8},2 BDE
194,RILEY15627,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.008789618,ACR,118.047665,FT,,,20605,,,688641.9831,4330787.474,,,35.98100026,35.57032008,Troop,7026,{AF5C9641-62B5-4EC0-A6AF-4A12CC80706A},1 BDE
195,RILEY15632,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.004839428,ACR,62.0569251,FT,,,20605,,,688639.2433,4331312.27,,,18.9149886,19.58446978,Troop,7270,{D0B059D5-8DC4-4D8E-9A04-0A7EA8993CDF},2 BDE
196,RILEY15633,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007314638,ACR,67.49117161,FT,,,20605,,,688622.2803,4331417.983,,,20.57135025,29.60128926,Troop,7424,{6989EC47-F4B0-421F-8CF3-37A6A3B9DA90},2 BDE
197,RILEY15635,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007753209,ACR,82.15701835,FT,,,20605,,,688676.246,4331125.915,,,25.04150927,31.37612265,Troop,7232,{BEF77EB9-8B69-476A-BD1D-11DA2C94B88B},1 BDE
198,RILEY15636,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.00767327,ACR,82.08177362,FT,,,20605,,,688683.6909,4331190.002,,,25.01857464,31.05262304,Troop,7232,{168CA128-1BAE-4BB2-868F-61DCF4F041F8},1 BDE
199,RILEY15637,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.006396858,ACR,67.98489704,FT,,,20605,,,688687.1032,4331321.327,,,20.72183806,25.88716666,Troop,7270,{F7DCDC62-7BEA-4B38-AF36-6D443064465D},2 BDE
200,RILEY15638,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007760891,ACR,82.27602895,FT,,,20605,,,688694.2861,4331123.948,,,25.07778378,31.40721112,Troop,,{C862836D-1965-47AC-AD45-FC78E732A1B7},1 BDE
201,RILEY15639,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007456309,ACR,81.64985172,FT,,,20605,,,688701.7489,4331187.958,,,24.88692458,30.17461051,Troop,7232,{60447D9E-20C5-4A33-B3E6-0816C62212C7},1 BDE
202,RILEY15641,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.006708987,ACR,68.58812371,FT,,,20605,,,688555.5643,4330997.431,,,20.90570192,27.15030603,PWKevin,,{A85A2FC1-6E81-454D-B91D-0ACBF08D27D2},
203,RILEY15642,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.017893601,ACR,117.6547355,FT,,,20605,,,688646.0508,4331107.068,,,35.86123512,72.41283396,Troop,7232,{8756840D-67FB-4F2E-8495-C99224E514EE},1 BDE
204,RILEY15643,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.006991086,ACR,68.33770255,FT,,,20605,,,688681.1127,4331342.874,,,20.8293734,28.29192291,Troop,7410,{3297BA53-29BF-41E3-A9BE-B889712E2929},2 BDE
205,RILEY15645,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.00638013,ACR,65.32628786,FT,,,20605,,,688605.9763,4331351.971,,,19.91149236,25.81946854,Troop,7270,{5DEA870C-D880-4E4F-9989-DCED0030BEBA},2 BDE
206,RILEY15646,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007423573,ACR,69.15410156,FT,,,20605,,,688662.9175,4331288.493,,,21.07821231,30.04213316,Troop,,{85670FC8-69DB-444F-B5F4-7D2E0A98162F},2 BDE
208,RILEY15648,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007346947,ACR,71.06514381,FT,,,20605,,,688689.9445,4330790.213,,,21.66069915,29.73204094,Troop,7011,{07F0D9CB-75C6-494F-BEFF-82C0D16E6963},1 BDE
209,RILEY15650,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007170122,ACR,71.25000195,FT,,,20605,,,688653.8876,4331358.596,,,21.71704403,29.01645239,Troop,7410,{9140EC19-2F13-41FF-9FE7-E7668E555EB2},2 BDE
210,RILEY15652,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.010003952,ACR,156.8081262,FT,,,20605,,,688664.487,4331117.736,,,47.79521247,40.48455762,Troop,7232,{144F63C2-FAA2-46BF-A59E-16C70D9404F1},1 BDE
211,RILEY15653,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.007371537,ACR,63.79052085,FT,,,20605,,,689164.8055,4330893.895,,,19.44338964,29.83155196,Troop,7002,{010B4270-0850-4824-B40E-4C9E7E5D0FFC},1 BDE
212,RILEY15654,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.022441312,ACR,212.7308565,FT,,,20605,,,688573.7363,4331257.777,,,64.84049473,90.81676574,Troop,7243,{4870420D-1E7E-40F9-A369-829B0CFF65F6},2 BDE
213,RILEY15656,,,,,,Custer Hill Troop,PW-14 Day,Improved,0.005369046,ACR,61.38172453,FT,,,20605,,,688686.8857,4330796.629,,,18.70918706,21.72775725,Troop,7011,{5D8055E7-EDCF-4931-A5CD-A9E28937A07F},1 BDE
